15136,Vizan's Modified Heavy Capacitor Booster,20
15138,Ahremen's Modified Heavy Capacitor Booster,20
15140,Chelm's Modified Heavy Capacitor Booster,20
15142,Draclira's Modified Heavy Capacitor Booster,20
15144,Brynn's Modified Magnetic Field Stabilizer,5
15146,Tuvan's Modified Magnetic Field Stabilizer,5
15148,Setele's Modified Magnetic Field Stabilizer,5
15150,Cormack's Modified Magnetic Field Stabilizer,5
15152,Brynn's Modified Large Plasma Smartbomb,50
15154,Tuvan's Modified Large Plasma Smartbomb,50
15156,Setele's Modified Large Plasma Smartbomb,50
15158,Cormack's Modified Large Plasma Smartbomb,50
15160,Brynn's Modified Large Armor Repairer,50
15161,Tuvan's Modified Large Armor Repairer,50
15162,Setele's Modified Large Armor Repairer,50
15163,Cormack's Modified Large Armor Repairer,50
15164,Brynn's Modified Adaptive Nano Plating,5
15166,Tuvan's Modified Adaptive Nano Plating,5
15168,Setele's Modified Adaptive Nano Plating,5
15170,Cormack's Modified Adaptive Nano Plating,5
15172,Brynn's Modified Thermal Plating,5
15174,Tuvan's Modified Thermal Plating,5
15176,Setele's Modified Thermal Plating,5
15178,Cormack's Modified Thermal Plating,5
15180,Brynn's Modified EM Plating,5
15182,Tuvan's Modified EM Plating,5
15184,Setele's Modified EM Plating,5
15186,Cormack's Modified EM Plating,5
15188,Brynn's Modified Explosive Plating,5
15190,Tuvan's Modified Explosive Plating,5
15192,Setele's Modified Explosive Plating,5
15194,Cormack's Modified Explosive Plating,5
15196,Brynn's Modified Kinetic Plating,5
15198,Tuvan's Modified Kinetic Plating,5
15200,Setele's Modified Kinetic Plating,5
15202,Cormack's Modified Kinetic Plating,5
15204,Brynn's Modified Energized Adaptive Nano Membrane,5
15206,Tuvan's Modified Energized Adaptive Nano Membrane,5
15208,Setele's Modified Energized Adaptive Nano Membrane,5
15210,Cormack's Modified Energized Adaptive Nano Membrane,5
15212,Brynn's Modified Energized Thermal Membrane,5
15214,Tuvan's Modified Energized Thermal Membrane,5
15216,Setele's Modified Energized Thermal Membrane,5
15218,Cormack's Modified Energized Thermal Membrane,5
15220,Brynn's Modified Energized EM Membrane,5
15222,Tuvan's Modified Energized EM Membrane,5
15224,Setele's Modified Energized EM Membrane,5
15226,Cormack's Modified Energized EM Membrane,5
15228,Brynn's Modified Energized Explosive Membrane,5
15230,Tuvan's Modified Energized Explosive Membrane,5
15232,Setele's Modified Energized Explosive Membrane,5
15234,Cormack's Modified Energized Explosive Membrane,5
15236,Brynn's Modified Energized Kinetic Membrane,5
15238,Tuvan's Modified Energized Kinetic Membrane,5
15240,Setele's Modified Energized Kinetic Membrane,5
15242,Cormack's Modified Energized Kinetic Membrane,5
15244,Brynn's Modified Armor EM Hardener,5
15246,Tuvan's Modified Armor EM Hardener,5
15248,Setele's Modified Armor EM Hardener,5
15250,Cormack's Modified Armor EM Hardener,5
15252,Brynn's Modified Armor Thermal Hardener,5
15254,Tuvan's Modified Armor Thermal Hardener,5
15256,Setele's Modified Armor Thermal Hardener,5
15258,Cormack's Modified Armor Thermal Hardener,5
15260,Brynn's Modified Armor Kinetic Hardener,5
15262,Tuvan's Modified Armor Kinetic Hardener,5
15264,Setele's Modified Armor Kinetic Hardener,5
15266,Cormack's Modified Armor Kinetic Hardener,5
15268,Brynn's Modified Armor Explosive Hardener,5
15270,Tuvan's Modified Armor Explosive Hardener,5
15272,Setele's Modified Armor Explosive Hardener,5
15274,Cormack's Modified Armor Explosive Hardener,5
15276,Brynn's Modified Sensor Booster,5
15278,Tuvan's Modified Sensor Booster,5
15280,Setele's Modified Sensor Booster,5
15282,Cormack's Modified Sensor Booster,5
15284,Brynn's Modified Tracking Computer,5
15286,Tuvan's Modified Tracking Computer,5
15288,Setele's Modified Tracking Computer,5
15290,Cormack's Modified Tracking Computer,5
15292,Brynn's Modified Power Diagnostic System,5
15294,Tuvan's Modified Power Diagnostic System,5
15296,Setele's Modified Power Diagnostic System,5
15298,Cormack's Modified Power Diagnostic System,5
15300,Brynn's Modified Reactor Control Unit,5
15302,Tuvan's Modified Reactor Control Unit,5
15304,Setele's Modified Reactor Control Unit,5
15306,Cormack's Modified Reactor Control Unit,5
15308,Brynn's Modified Co-Processor,5
15310,Tuvan's Modified Co-Processor,5
15312,Setele's Modified Co-Processor,5
15314,Cormack's Modified Co-Processor,5
15316,Galeptos Medicine,1
15317,Genetically Enhanced Livestock,1.5
15331,Metal Scraps,0.01
15353,Research Tools,1
15410,Neophite,0.1
15416,Naiyon's Modified Magnetic Field Stabilizer,5
15431,Makur's Modified Warp Disruptor,5
15433,Makur's Modified Warp Scrambler,5
15437,Makur's Modified Capacitor Power Relay,5
15447,Shaqil's Modified Gyrostabilizer,5
15453,Shaqil's Modified Energized Thermal Membrane,5
15455,Shaqil's Modified Energized Adaptive Nano Membrane,5
15457,Standard X-Instinct Booster,1
15458,Improved X-Instinct Booster,1
15459,Strong X-Instinct Booster,1
15460,Standard Frentix Booster,1
15461,Improved Frentix Booster,1
15462,Strong Frentix Booster,1
15463,Standard Mindflood Booster,1
15464,Improved Mindflood Booster,1
15465,Strong Mindflood Booster,1
15466,Standard Drop Booster,1
15477,Improved Drop Booster,1
15478,Strong Drop Booster,1
15479,Standard Exile Booster,1
15480,Improved Exile Booster,1
15508,Vespa I,10
15509,Vespa I Blueprint,0.01
15510,Valkyrie I,10
15511,Valkyrie I Blueprint,0.01
15587,Federation Navy Midshipman Insignia I,0.1
15588,Federation Navy Midshipman Insignia II,0.1
15589,Federation Navy Midshipman Insignia III,0.1
15590,Federation Navy Sergeant Insignia I,0.1
15591,Federation Navy Sergeant Major Insignia I,0.1
15592,Federation Navy Fleet Captain Insignia I,0.1
15593,Federation Navy Fleet Major Insignia I,0.1
15594,Federation Navy Fleet Colonel Insignia I,0.1
15596,Caldari Navy Midshipman Insignia I,0.1
15597,Caldari Navy Midshipman Insignia II,0.1
15598,Caldari Navy Midshipman Insignia III,0.1
15599,Caldari Navy Captain Insignia I,0.1
15600,Caldari Navy Captain Insignia II,0.1
15601,Caldari Navy Captain Insignia III,0.1
15602,Caldari Navy Commodore Insignia I,0.1
15604,Caldari Navy Admiral Insignia I,0.1
15605,Caldari Navy Vice Admiral Insignia I,0.1
15607,Imperial Navy Midshipman Insignia I,0.1
15608,Imperial Navy Midshipman Insignia II,0.1
15609,Imperial Navy Midshipman Insignia III,0.1
15610,Imperial Navy Sergeant Insignia I,0.1
15611,Imperial Navy Sergeant Major Insignia I,0.1
15612,Imperial Navy Captain Insignia I,0.1
15613,Imperial Navy Major Insignia I,0.1
15614,Imperial Navy Colonel Insignia I,0.1
15615,Imperial Navy General Insignia I,0.1
15617,Ammatar Navy Midshipman Insignia I,0.1
15618,Ammatar Navy Midshipman Insignia II,0.1
15619,Ammatar Navy Midshipman Insignia III,0.1
15620,Ammatar Navy Sergeant Insignia I,0.1
15621,Ammatar Navy Sergeant Major Insignia I,0.1
15622,Ammatar Navy Captain Insignia I,0.1
15623,Ammatar Navy Major Insignia I,0.1
15625,Republic Fleet Midshipman Insignia I,0.1
15626,Republic Fleet Midshipman Insignia II,0.1
15627,Republic Fleet Midshipman Insignia III,0.1
15628,Republic Fleet Private Insignia I,0.1
15629,Republic Fleet Private Insignia II,0.1
15630,Republic Fleet Captain Insignia I,0.1
15631,Republic Fleet High Captain Insignia I,0.1
15632,Republic Fleet Commander Insignia I,0.1
15634,Imperial Navy Squad Leader Insignia,0.1
15635,Imperial Navy Raid Leader Insignia,0.1
15636,Imperial Navy Sergeant Elite Insignia,0.1
15637,Yeni Sarum's Insignia,0.1
15638,Terachi Tash-Murkon's Insignia,0.1
15639,Karzo Sarum's Insignia,0.1
15640,Ammatar Navy Squad Leader Insignia,0.1
15641,Ammatar Navy Raid Leader Insignia,0.1
15642,Ammatar Navy Sergeant Elite Insignia,0.1
15643,Ammatar Navy Fleet Commander Insignia,0.1
15645,Jerek Zuomi's Insignia,0.1
15646,Federation Navy Command Sergeant Major Insignia I,0.1
15647,Federation Navy Squad Leader Insignia,0.1
15648,Federation Navy Raid Leader Insignia,0.1
15649,Federation Navy Sergeant Elite Insignia,0.1
15650,Federation Navy Fleet Commander Insignia,0.1
15653,Caldari Navy Captain Elite Insignia,0.1
15654,Caldari Navy Squad Leader Insignia,0.1
15655,Caldari Navy Raid Leader Insignia,0.1
15656,Caldari Navy Commodore Insignia II,0.1
15657,Caldari Navy Fleet Commander Insignia,0.1
15658,Naiyon Tai's Insignia,0.1
15659,Mizuma Gomi's Insignia,0.1
15660,Republic Fleet Private Insignia III,0.1
15661,Republic Fleet Commander Insignia II,0.1
15662,Republic Fleet Squad Leader Insignia,0.1
15663,Republic Fleet Raid Leader Insignia,0.1
15664,Republic Fleet Navy Commander Insignia,0.1
15666,Republic Fleet Private Elite Insignia,0.1
15667,Kali Midez's Insignia,0.1
15668,Shaqil Dragat's Insignia,0.1
15669,Imperial Navy General Insignia II,0.1
15670,Imperial Navy Fleet Commander Insignia,0.1
15671,Ammatar Navy Colonel Insignia II,0.1
15672,Ammatar Navy Major Insignia II,0.1
15673,Federation Navy Fleet Colonel Insignia II,0.1
15674,Minmatar Freedom Fighter Insignia I,0.1
15675,Caldari Navy Co-Processor,5
15677,Federation Navy Co-Processor,5
15681,Caldari Navy Ballistic Control System,5
15683,Republic Fleet Ballistic Control System,5
15685,Imperial Navy Thermal Plating,5
15687,Imperial Navy EM Plating,5
15689,Imperial Navy Explosive Plating,5
15691,Imperial Navy Kinetic Plating,5
15693,Imperial Navy Adaptive Nano Plating,5
15695,Republic Fleet Thermal Plating,5
15697,Republic Fleet EM Plating,5
15699,Republic Fleet Explosive Plating,5
15701,Republic Fleet Kinetic Plating,5
15703,Republic Fleet Adaptive Nano Plating,5
15705,Imperial Navy Armor Thermal Hardener,5
15707,Imperial Navy Armor Kinetic Hardener,5
15709,Imperial Navy Armor Explosive Hardener,5
15711,Imperial Navy Armor EM Hardener,5
15713,Republic Fleet Armor Thermal Hardener,5
15715,Republic Fleet Armor Kinetic Hardener,5
15717,Republic Fleet Armor Explosive Hardener,5
15719,Republic Fleet Armor EM Hardener,5
15721,Imperial Navy Energized Thermal Membrane,5
15723,Imperial Navy Energized EM Membrane,5
15725,Imperial Navy Energized Explosive Membrane,5
15727,Imperial Navy Energized Kinetic Membrane,5
15729,Imperial Navy Energized Adaptive Nano Membrane,5
15731,Federation Navy Energized Thermal Membrane,5
15733,Federation Navy Energized EM Membrane,5
15735,Federation Navy Energized Explosive Membrane,5
15737,Federation Navy Energized Kinetic Membrane,5
15739,Federation Navy Energized Adaptive Nano Membrane,5
15741,Ammatar Navy Small Armor Repairer,5
15742,Ammatar Navy Medium Armor Repairer,10
15743,Ammatar Navy Large Armor Repairer,50
15744,Federation Navy Small Armor Repairer,5
15745,Federation Navy Medium Armor Repairer,10
15746,Federation Navy Large Armor Repairer,50
15747,Republic Fleet 5MN Microwarpdrive,10
15749,Republic Fleet 1MN Afterburner,5
15751,Republic Fleet 50MN Microwarpdrive,10
15753,Republic Fleet 10MN Afterburner,5
15755,Republic Fleet 500MN Microwarpdrive,10
15757,Republic Fleet 100MN Afterburner,5
15759,Federation Navy 5MN Microwarpdrive,10
15761,Federation Navy 1MN Afterburner,5
15764,Federation Navy 50MN Microwarpdrive,10
15766,Federation Navy 10MN Afterburner,5
15768,Federation Navy 500MN Microwarpdrive,10
15770,Federation Navy 100MN Afterburner,5
15772,Ammatar Navy Small Capacitor Booster,5
15774,Ammatar Navy Micro Capacitor Booster,2.5
15776,Ammatar Navy Medium Capacitor Booster,10
15778,Ammatar Navy Heavy Capacitor Booster,20
15780,Imperial Navy Small Capacitor Booster,5
15782,Imperial Navy Micro Capacitor Booster,2.5
15784,Imperial Navy Medium Capacitor Booster,10
15786,Imperial Navy Heavy Capacitor Booster,20
15788,Ammatar Navy Cap Recharger,5
15790,Caldari Navy Cloaking Device,100
15792,Federation Navy Tracking Computer,5
15794,Ammatar Navy Small Energy Neutralizer,5
15796,Ammatar Navy Medium Energy Neutralizer,5
15798,Ammatar Navy Heavy Energy Neutralizer,5
15800,Imperial Navy Small Energy Neutralizer,5
15802,Imperial Navy Medium Energy Neutralizer,5
15804,Imperial Navy Heavy Energy Neutralizer,5
15806,Republic Fleet Gyrostabilizer,5
15808,Ammatar Navy Heat Sink,5
15810,Imperial Navy Heat Sink,5
15812,Republic Fleet Overdrive Injector,5
15813,Republic Fleet Nanofiber Structure,5
15814,Caldari Navy Dual 250mm Railgun,20
15815,Caldari Navy Dual 150mm Railgun,10
15816,Caldari Navy 75mm Railgun,5
15817,Caldari Navy 425mm Railgun,20
15818,Caldari Navy 350mm Railgun,20
15820,Caldari Navy 250mm Railgun,10
15821,Caldari Navy 200mm Railgun,10
15823,Caldari Navy 150mm Railgun,5
15824,Caldari Navy 125mm Railgun,5
15825,Federation Navy Neutron Blaster Cannon,20
15826,Federation Navy Light Neutron Blaster,5
15827,Federation Navy Light Ion Blaster,5
15828,Federation Navy Light Electron Blaster,5
15829,Federation Navy Ion Blaster Cannon,20
15830,Federation Navy Heavy Neutron Blaster,10
15831,Federation Navy Heavy Ion Blaster,10
15832,Federation Navy Heavy Electron Blaster,10
15833,Federation Navy Electron Blaster Cannon,20
15834,Federation Navy Dual 250mm Railgun,20
15835,Federation Navy Dual 150mm Railgun,10
15836,Federation Navy 75mm Railgun,5
15837,Federation Navy 425mm Railgun,20
15838,Federation Navy 350mm Railgun,20
15840,Federation Navy 250mm Railgun,10
15841,Federation Navy 200mm Railgun,10
15843,Federation Navy 150mm Railgun,5
15844,Federation Navy 125mm Railgun,5
15845,Ammatar Navy Tachyon Beam Laser,20
15846,Ammatar Navy Quad Beam Laser,10
15847,Ammatar Navy Mega Pulse Laser,20
15848,Ammatar Navy Mega Beam Laser,20
15849,Ammatar Navy Small Focused Pulse Laser,5
15850,Ammatar Navy Small Focused Beam Laser,5
15851,Ammatar Navy Heavy Pulse Laser,10
15852,Ammatar Navy Heavy Beam Laser,10
15853,Ammatar Navy Gatling Pulse Laser,5
15854,Ammatar Navy Focused Medium Pulse Laser,10
15855,Ammatar Navy Focused Medium Beam Laser,10
15856,Ammatar Navy Dual Light Pulse Laser,5
15857,Ammatar Navy Dual Light Beam Laser,5
15858,Ammatar Navy Dual Heavy Pulse Laser,20
15859,Ammatar Navy Dual Heavy Beam Laser,20
15860,Imperial Navy Tachyon Beam Laser,20
15861,Imperial Navy Quad Beam Laser,10
15862,Imperial Navy Mega Pulse Laser,20
15863,Imperial Navy Mega Beam Laser,20
15864,Imperial Navy Small Focused Pulse Laser,5
15865,Imperial Navy Small Focused Beam Laser,5
15866,Imperial Navy Heavy Pulse Laser,10
15867,Imperial Navy Heavy Beam Laser,10
15868,Imperial Navy Gatling Pulse Laser,5
15869,Imperial Navy Focused Medium Pulse Laser,10
15870,Imperial Navy Focused Medium Beam Laser,10
15871,Imperial Navy Dual Light Pulse Laser,5
15872,Imperial Navy Dual Light Beam Laser,5
15873,Imperial Navy Dual Heavy Pulse Laser,20
15874,Imperial Navy Dual Heavy Beam Laser,20
15875,Ammatar Navy Small Energy Nosferatu,5
15877,Ammatar Navy Medium Energy Nosferatu,5
15879,Ammatar Navy Heavy Energy Nosferatu,5
15881,Imperial Navy Small Energy Nosferatu,5
15883,Imperial Navy Medium Energy Nosferatu,5
15885,Imperial Navy Heavy Energy Nosferatu,5
15887,Caldari Navy Warp Scrambler,5
15889,Caldari Navy Warp Disruptor,5
15891,Republic Fleet Warp Disruptor,5
15893,Republic Fleet Warp Scrambler,5
15895,Federation Navy Magnetic Field Stabilizer,5
15897,Caldari Navy X-Large Shield Booster,50
15898,Caldari Navy Small Shield Booster,5
15899,Caldari Navy Medium Shield Booster,10
15900,Caldari Navy Large Shield Booster,25
15901,Republic Fleet X-Large Shield Booster,50
15902,Republic Fleet Small Shield Booster,5
15903,Republic Fleet Medium Shield Booster,10
15904,Republic Fleet Large Shield Booster,25
15905,Caldari Navy Shield Boost Amplifier,5
15907,Republic Fleet Shield Boost Amplifier,5
15909,Caldari Navy EM Ward Amplifier,5
15911,Caldari Navy Kinetic Deflection Amplifier,5
15913,Caldari Navy Thermal Dissipation Amplifier,5
15915,Caldari Navy Explosive Deflection Amplifier,5
15917,Republic Fleet EM Ward Amplifier,5
15919,Republic Fleet Kinetic Deflection Amplifier,5
15921,Republic Fleet Thermal Dissipation Amplifier,5
15923,Republic Fleet Explosive Deflection Amplifier,5
15925,Caldari Navy Small Graviton Smartbomb,5
15927,Caldari Navy Micro Graviton Smartbomb,2.5
15929,Caldari Navy Medium Graviton Smartbomb,10
15931,Caldari Navy Large Graviton Smartbomb,50
15933,Republic Fleet Micro Proton Smartbomb,2.5
15935,Republic Fleet Small Proton Smartbomb,5
15937,Republic Fleet Medium Proton Smartbomb,10
15939,Republic Fleet Large Proton Smartbomb,50
15941,Ammatar Navy Small EMP Smartbomb,5
15943,Ammatar Navy Micro EMP Smartbomb,2.5
15945,Ammatar Navy Medium EMP Smartbomb,10
15947,Ammatar Navy Large EMP Smartbomb,50
15949,Federation Navy Small Plasma Smartbomb,5
15951,Federation Navy Micro Plasma Smartbomb,2.5
15953,Federation Navy Medium Plasma Smartbomb,10
15955,Federation Navy Large Plasma Smartbomb,50
15957,Imperial Navy Small EMP Smartbomb,5
15959,Imperial Navy Micro EMP Smartbomb,2.5
15961,Imperial Navy Medium EMP Smartbomb,10
15963,Imperial Navy Large EMP Smartbomb,50
15965,Republic Fleet Tracking Enhancer,5
15967,Federation Navy Remote Tracking Computer,5
15979,Ammatar Slave Trader Insignia,0.1
15980,Amarr Empire Slave Trader Insignia,0.1
15981,Khanid Slave Trader Insignia,0.1
15992,Imperial Navy Sergeant Insignia II,0.1
15993,Ammatar Navy Sergeant Insignia II,0.1
15994,Federation Navy Sergeant Insignia II,0.1
15996,Caldari Navy Captain Insignia IV,0.1
15997,Republic Fleet Private Insignia IV,0.1
15998,Republic Fleet Private Insignia V,0.1
15999,Caldari Navy Captain Insignia V,0.1
16000,Imperial Navy Sergeant Insignia III,0.1
16001,Ammatar Navy Sergeant Insignia III,0.1
16002,Federation Navy Sergeant Insignia III,0.1
16003,Eifyr and Co. 'Rogue' Navigation NN-605,1
16004,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-705,1
16005,Eifyr and Co. 'Rogue' Fuel Conservation FC-805,1
16006,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-905,1
16008,Eifyr and Co. 'Rogue' Acceleration Control AC-603,1
16009,Eifyr and Co. 'Rogue' Acceleration Control AC-605,1
16046,Republic Fleet 125mm Autocannon,5
16047,Republic Fleet 1200mm Artillery,20
16048,Republic Fleet 1400mm Howitzer Artillery,20
16049,Republic Fleet 150mm Autocannon,5
16050,Republic Fleet 200mm Autocannon,5
16051,Republic Fleet 220mm Autocannon,10
16052,Republic Fleet 250mm Artillery,5
16053,Republic Fleet 280mm Howitzer Artillery,5
16054,Republic Fleet 425mm Autocannon,10
16055,Republic Fleet 650mm Artillery,10
16056,Republic Fleet 720mm Howitzer Artillery,10
16057,Republic Fleet 800mm Repeating Cannon,20
16058,Republic Fleet Dual 180mm Autocannon,10
16059,Republic Fleet Dual 425mm Autocannon,20
16060,Republic Fleet Dual 650mm Repeating Cannon,20
16061,Caldari Navy Rapid Light Missile Launcher,10
16062,Caldari Navy Cruise Missile Launcher,20
16064,Caldari Navy Heavy Missile Launcher,10
16065,Caldari Navy Rocket Launcher,5
16067,Caldari Navy Torpedo Launcher,20
16068,Caldari Navy Light Missile Launcher,5
16069,Remote Armor Repair Systems,0.01
16118,CONCORD Officer Emblem,0.1
16119,CONCORD Soldier Emblem,0.1
16120,CONCORD Piranha Emblem,0.1
16121,CONCORD Panther Emblem,0.1
16122,CONCORD Captain Emblem,0.1
16123,CONCORD Raptor Emblem,0.1
16124,CONCORD Colonel Emblem,0.1
16125,CONCORD General Emblem,0.1
16126,CONCORD Modified Cloaking Device,100
16140,CONCORD Modified Warp Scrambler,5
16179,Khanid Rookie Insignia,0.1
16180,Khanid Fighter Insignia,0.1
16181,Khanid Elite Fighter Insignia,0.1
16182,Khanid Scout Insignia,0.1
16183,Khanid Sparrow Insignia,0.1
16184,Khanid Officer Insignia,0.1
16185,Khanid Hawk Insignia,0.1
16186,Khanid Eagle Insignia,0.1
16187,Khanid Warbird Insignia,0.1
16188,Khanid High Commander Insignia,0.1
16189,Khanid Royal Insignia,0.1
16213,Caldari Control Tower,8000
16214,Minmatar Control Tower,8000
16216,Research Laboratory,3000
16220,Rapid Equipment Assembly Array,6250
16221,Moon Harvesting Array,4000
16227,Ferox,252000
16228,Ferox Blueprint,0.01
16229,Brutix,270000
16230,Brutix Blueprint,0.01
16231,Cyclone,216000
16232,Cyclone Blueprint,0.01
16233,Prophecy,234000
16234,Prophecy Blueprint,0.01
16236,Coercer,47000
16237,Coercer Blueprint,0.01
16238,Cormorant,52000
16239,Cormorant Blueprint,0.01
16240,Catalyst,55000
16241,Catalyst Blueprint,0.01
16242,Thrasher,43000
16243,Thrasher Blueprint,0.01
16245,Zainou 'Gnome' Shield Upgrades SU-605,1
16246,Zainou 'Gnome' Shield Management SM-705,1
16247,Zainou 'Gnome' Shield Emission Systems SE-805,1
16248,Zainou 'Gnome' Shield Operation SP-905,1
16249,Zainou 'Gnome' Weapon Upgrades WU-1005,1
16262,Clear Icicle,1000
16263,Glacial Mass,1000
16264,Blue Ice,1000
16265,White Glaze,1000
16266,Glare Crust,1000
16267,Dark Glitter,1000
16268,Gelidus,1000
16269,Krystallos,1000
16272,Heavy Water,0.4
16273,Liquid Ozone,0.4
16274,Helium Isotopes,0.03
16275,Strontium Clathrates,3
16278,Ice Harvester I,25
16279,Ice Harvester I Blueprint,0.01
16281,Ice Harvesting,0.01
16297,'Accord' Core Compensation,5
16299,'Repose' Core Compensation,5
16301,'Stoic' Core Equalizer I,5
16303,'Halcyon' Core Equalizer I,5
16305,Upgraded Adaptive Nano Plating I,5
16307,Limited Adaptive Nano Plating I,5
16309,'Collateral' Adaptive Nano Plating I,5
16311,'Refuge' Adaptive Nano Plating I,5
16313,Upgraded Kinetic Plating I,5
16315,Limited Kinetic Plating I,5
16317,Experimental Kinetic Plating I,5
16319,'Aegis' Explosive Plating I,5
16321,Upgraded Explosive Plating I,5
16323,Limited Explosive Plating I,5
16325,Experimental Explosive Plating I,5
16327,'Element' Kinetic Plating I,5
16329,Upgraded EM Plating I,5
16331,Limited EM Plating I,5
16333,'Contour' EM Plating I,5
16335,'Spiegel' EM Plating I,5
16337,Upgraded Thermal Plating I,5
16339,Limited Thermal Plating I,5
16341,Experimental Thermal Plating I,5
16343,Prototype Thermal Plating I,5
16345,Upgraded Layered Plating I,5
16347,Limited Layered Plating I,5
16349,'Scarab' Layered Plating I,5
16351,'Grail' Layered Plating I,5
16353,Upgraded Armor EM Hardener I,5
16355,Limited Armor EM Hardener I,5
16357,Experimental Armor EM Hardener I,5
16359,Prototype Armor EM Hardener I,5
16361,Upgraded Armor Explosive Hardener I,5
16363,Limited Armor Explosive Hardener I,5
16365,Experimental Armor Explosive Hardener I,5
16367,Prototype Armor Explosive Hardener I,5
16369,Upgraded Armor Kinetic Hardener I,5
16371,Limited Armor Kinetic Hardener I,5
16373,Experimental Armor Kinetic Hardener I,5
16375,Prototype Armor Kinetic Hardener I,5
16377,Upgraded Armor Thermal Hardener I,5
16379,Limited Armor Thermal Hardener I,5
16381,Experimental Armor Thermal Hardener I,5
16383,Prototype Armor Thermal Hardener I,5
16385,Upgraded Energized Adaptive Nano Membrane I,5
16387,Limited Energized Adaptive Nano Membrane I,5
16389,Experimental Energized Adaptive Nano Membrane I,5
16391,Prototype Energized Adaptive Nano Membrane I,5
16393,Upgraded Energized Kinetic Membrane I,5
16395,Limited Energized Kinetic Membrane I,5
16397,Experimental Energized Kinetic Membrane I,5
16399,Prototype Energized Kinetic Membrane I,5
16401,Upgraded Energized Explosive Membrane I,5
16403,Limited Energized Explosive Membrane I,5
16405,Experimental Energized Explosive Membrane I,5
16407,Prototype Energized Explosive Membrane I,5
16409,Upgraded Energized EM Membrane I,5
16411,Limited Energized EM Membrane I,5
16413,Experimental Energized EM Membrane I,5
16415,Prototype Energized EM Membrane I,5
16417,Upgraded Energized Armor Layering Membrane I,5
16419,Limited Energized Armor Layering Membrane I,5
16421,Experimental Energized Armor Layering Membrane I,5
16423,Prototype Energized Armor Layering Membrane I,5
16425,Upgraded Energized Thermal Membrane I,5
16427,Limited Energized Thermal Membrane I,5
16429,Experimental Energized Thermal Membrane I,5
16431,Prototype Energized Thermal Membrane I,5
16433,Small I-ax Enduring Remote Armor Repairer,5
16435,Small Coaxial Compact Remote Armor Repairer,5
16439,Small Solace Scoped Remote Armor Repairer,5
16441,Medium I-ax Enduring Remote Armor Repairer,10
16443,Medium Coaxial Compact Remote Armor Repairer,10
16447,Medium Solace Scoped Remote Armor Repairer,10
16449,Large I-ax Enduring Remote Armor Repairer,25
16451,Large Coaxial Compact Remote Armor Repairer,25
16455,Large Solace Scoped Remote Armor Repairer,25
16457,Crosslink Compact Ballistic Control System,5
16467,Medium Gremlin Compact Energy Neutralizer,5
16469,Medium Infectious Scoped Energy Neutralizer,5
16475,Heavy Gremlin Compact Energy Neutralizer,5
16477,Heavy Infectious Scoped Energy Neutralizer,5
16481,Large Asymmetric Remote Capacitor Transmitter,5
16483,Large Murky Remote Capacitor Transmitter,5
16485,Large Partial E95c Remote Capacitor Transmitter,5
16487,Large 'Regard' Remote Capacitor Transmitter,5
16489,Medium Asymmetric Remote Capacitor Transmitter,5
16491,Medium Murky Remote Capacitor Transmitter,5
16493,Medium Partial E95b Remote Capacitor Transmitter,5
16495,Medium 'Regard' Remote Capacitor Transmitter,5
16497,Heavy Ghoul Compact Energy Nosferatu,5
16499,Heavy Knave Scoped Energy Nosferatu,5
16505,Medium Ghoul Compact Energy Nosferatu,5
16507,Medium Knave Scoped Energy Nosferatu,5
16513,'Malkuth' Cruise Launcher I,20
16515,'Limos' Cruise Launcher I,20
16517,XT-9000 Cruise Launcher,20
16519,'Arbalest' Cruise Launcher I,20
16521,'Malkuth' Rocket Launcher I,5
16523,'Limos' Rocket Launcher I,5
16525,OE-5200 Rocket Launcher,5
16527,'Arbalest' Rocket Launcher I,5
16529,Ionic Field Accelerator I,5
16531,5a Prototype Shield Support I,5
16533,'Stalwart' Particle Field Magnifier,5
16535,'Copasetic' Particle Field Acceleration,5
16537,Vigor Compact Micro Auxiliary Power Core,5
16591,Heavy Assault Cruisers,0.01
16594,Procurement,0.01
16595,Daytrading,0.01
16596,Wholesale,0.01
16597,Margin Trading,0.01
16598,Marketing,0.01
16599,Brokara's Modified Cap Recharger,5
16601,Selynne's Modified Cap Recharger,5
16603,Vizan's Modified Cap Recharger,5
16605,Chelm's Modified Cap Recharger,5
16617,CONCORD Star Emblem,0.1
16622,Accounting,0.01
16631,Small Artillery Battery,500
16633,Hydrocarbons,0.05
16634,Atmospheric Gases,0.05
16635,Evaporite Deposits,0.05
16636,Silicates,0.05
16637,Tungsten,0.05
16638,Titanium,0.05
16639,Scandium,0.05
16640,Cobalt,0.05
16641,Chromium,0.05
16642,Vanadium,0.05
16643,Cadmium,0.05
16644,Platinum,0.05
16646,Mercury,0.05
16647,Caesium,0.05
16648,Hafnium,0.05
16649,Technetium,0.05
16650,Dysprosium,0.05
16651,Neodymium,0.05
16652,Promethium,0.05
16653,Thulium,0.05
16654,Titanium Chromide,0.2
16655,Crystallite Alloy,0.2
16656,Fernite Alloy,0.2
16657,Rolled Tungsten Alloy,0.2
16658,Silicon Diborite,0.2
16659,Carbon Polymers,0.2
16660,Ceramic Powder,0.2
16661,Sulfuric Acid,0.2
16662,Platinum Technite,0.2
16663,Caesarium Cadmide,0.2
